player_id,salary,season,year,team,salary_cap,team_total_salary,salary_perc,salary_team_rank,salary_team_var,holdout_dummy,sal_cap_perc_increase
perduwi01,5300000,1999-00,1999,Chicago Bulls,34000000,27012368,0.196206419,1,2.28E+12,0,0.133333333
reevekh01,30309,1999-00,1999,Chicago Bulls,34000000,27012368,0.001122042,21,2.28E+12,0,0.133333333
ruffimi01,401875,1999-00,1999,Chicago Bulls,34000000,27012368,0.014877444,16,2.28E+12,0,0.133333333
simpkdi01,1500000,1999-00,1999,Chicago Bulls,34000000,27012368,0.055530119,5,2.28E+12,0,0.133333333
starkjo01,4000000,1999-00,1999,Chicago Bulls,34000000,27012368,0.148080316,3,2.28E+12,0,0.133333333
willode01,134956,1999-00,1999,Chicago Bulls,34000000,27012368,0.004996082,18,2.28E+12,0,0.133333333
benjabe01,123529,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.0026538,14,9.50E+12,0,0.133333333
bramlaj01,118974,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.002555944,15,9.50E+12,0,0.133333333
bryanma01,2000000,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.042966432,8,9.50E+12,0,0.133333333
davidko01,27059,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.000581314,17,9.50E+12,0,0.133333333
declean01,1680000,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.036091803,10,9.50E+12,0,0.133333333
ferryda01,4000000,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.085932863,4,9.50E+12,0,0.133333333
hendece02,2400000,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.051559718,7,9.50E+12,0,0.133333333
hendrma01,62764,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.001348373,16,9.50E+12,0,0.133333333
ilgauzy01,9000000,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.193348942,2,9.50E+12,0,0.133333333
kempsh01,10780000,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.231589067,1,9.50E+12,0,0.133333333
knighbr01,1234080,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.026512007,12,9.50E+12,0,0.133333333
langdtr01,1394280,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.029953618,11,9.50E+12,0,0.133333333
millean02,1682280,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.036140784,9,9.50E+12,0,0.133333333
murrala01,3000000,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.064449647,6,9.50E+12,0,0.133333333
persowe01,4900000,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.105267758,3,9.50E+12,0,0.133333333
stackry01,385000,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.008271038,13,9.50E+12,0,0.133333333
surabo01,3760000,1999-00,1999,Cleveland Cavaliers,34000000,46547966,0.080776892,5,9.50E+12,0,0.133333333
bowmair01,4529,1999-00,1999,Dallas Mavericks,34000000,40014500,0.000113184,20,5.49E+12,0,0.133333333
bradlsh01,7560000,1999-00,1999,Dallas Mavericks,34000000,40014500,0.188931512,1,5.49E+12,0,0.133333333
buckngr01,47647,1999-00,1999,Dallas Mavericks,34000000,40014500,0.001190743,18,5.49E+12,0,0.133333333
cebalce01,3500000,1999-00,1999,Dallas Mavericks,34000000,40014500,0.087468293,5,5.49E+12,0,0.133333333
davishu01,752500,1999-00,1999,Dallas Mavericks,34000000,40014500,0.018805683,11,5.49E+12,0,0.133333333
finlemi01,7200000,1999-00,1999,Dallas Mavericks,34000000,40014500,0.179934774,2,5.49E+12,0,0.133333333
hugheri02,115423,1999-00,1999,Dallas Mavericks,34000000,40014500,0.002884529,16,5.49E+12,0,0.133333333
jacksra02,115500,1999-00,1999,Dallas Mavericks,34000000,40014500,0.002886454,15,5.49E+12,0,0.133333333
jonesda01,106441,1999-00,1999,Dallas Mavericks,34000000,40014500,0.002660061,17,5.49E+12,0,0.133333333
nashst01,5500000,1999-00,1999,Dallas Mavericks,34000000,40014500,0.137450174,3,5.49E+12,0,0.133333333
nowitdi01,1583040,1999-00,1999,Dallas Mavericks,34000000,40014500,0.039561659,10,5.49E+12,0,0.133333333
ollieke01,2853,1999-00,1999,Dallas Mavericks,34000000,40014500,7.13E-05,21,5.49E+12,0,0.133333333
packro01,4050000,1999-00,1999,Dallas Mavericks,34000000,40014500,0.10121331,4,5.49E+12,0,0.133333333
rooksse01,1920000,1999-00,1999,Dallas Mavericks,34000000,40014500,0.047982606,9,5.49E+12,0,0.133333333
sasseja01,2706,1999-00,1999,Dallas Mavericks,34000000,40014500,6.76E-05,22,5.49E+12,0,0.133333333
sesayan01,535000,1999-00,1999,Dallas Mavericks,34000000,40014500,0.013370153,12,5.49E+12,0,0.133333333
smithle01,449920,1999-00,1999,Dallas Mavericks,34000000,40014500,0.011243924,13,5.49E+12,0,0.133333333
stewake01,18941,1999-00,1999,Dallas Mavericks,34000000,40014500,0.000473353,19,5.49E+12,0,0.133333333
stricer01,2240000,1999-00,1999,Dallas Mavericks,34000000,40014500,0.055979707,6,5.49E+12,0,0.133333333
sundobr01,385000,1999-00,1999,Dallas Mavericks,34000000,40014500,0.009621512,14,5.49E+12,0,0.133333333
trentga01,2000000,1999-00,1999,Dallas Mavericks,34000000,40014500,0.049981882,7,5.49E+12,0,0.133333333
williho01,1925000,1999-00,1999,Dallas Mavericks,34000000,40014500,0.048107561,8,5.49E+12,0,0.133333333
abdulta01,1594920,1999-00,1999,Denver Nuggets,34000000,43205814,0.036914476,9,8.79E+12,0,0.133333333
alexaco01,1980000,1999-00,1999,Denver Nuggets,34000000,43205814,0.045827166,8,8.79E+12,0,0.133333333
bowenry01,301875,1999-00,1999,Denver Nuggets,34000000,43205814,0.006986907,14.5,8.79E+12,0,0.133333333
clarkke01,1289400,1999-00,1999,Denver Nuggets,34000000,43205814,0.029843206,10,8.79E+12,0,0.133333333
gatlich01,4875200,1999-00,1999,Denver Nuggets,34000000,43205814,0.112836666,4,8.79E+12,0,0.133333333
herrech01,301875,1999-00,1999,Denver Nuggets,34000000,43205814,0.006986907,14.5,8.79E+12,0,0.133333333
jonespo01,2531250,1999-00,1999,Denver Nuggets,34000000,43205814,0.058585865,6,8.79E+12,0,0.133333333
lafrera01,2777160,1999-00,1999,Denver Nuggets,34000000,43205814,0.06427746,5,8.79E+12,0,0.133333333
mccloge01,2000000,1999-00,1999,Denver Nuggets,34000000,43205814,0.046290066,7,8.79E+12,0,0.133333333
mcdyean01,9900000,1999-00,1999,Denver Nuggets,34000000,43205814,0.229135829,1,8.79E+12,0,0.133333333
poseyja01,974520,1999-00,1999,Denver Nuggets,34000000,43205814,0.022555298,11,8.79E+12,0,0.133333333
rogerro02,485000,1999-00,1999,Denver Nuggets,34000000,43205814,0.011225341,13,8.79E+12,0,0.133333333
schindw01,550000,1999-00,1999,Denver Nuggets,34000000,43205814,0.012729768,12,8.79E+12,0,0.133333333
stithbr01,5290000,1999-00,1999,Denver Nuggets,34000000,43205814,0.122437226,3,8.79E+12,0,0.133333333
vanexni01,8354614,1999-00,1999,Denver Nuggets,34000000,43205814,0.193367819,2,8.79E+12,0,0.133333333
brownma01,43294,1999-00,1999,Detroit Pistons,34000000,42141801,0.001027341,18,4.98E+12,0,0.133333333
buechju01,1100000,1999-00,1999,Detroit Pistons,34000000,42141801,0.026102349,10.5,4.98E+12,0,0.133333333
crottjo01,477000,1999-00,1999,Detroit Pistons,34000000,42141801,0.011318928,15,4.98E+12,0,0.133333333
currymi01,2000000,1999-00,1999,Detroit Pistons,34000000,42141801,0.047458816,8.5,4.98E+12,0,0.133333333
delebi01,5770000,1999-00,1999,Detroit Pistons,34000000,42141801,0.136918686,3,4.98E+12,0,0.133333333
dumarjo01,510000,1999-00,1999,Detroit Pistons,34000000,42141801,0.012101998,13.5,4.98E+12,0,0.133333333
harpede01,1100000,1999-00,1999,Detroit Pistons,34000000,42141801,0.026102349,10.5,4.98E+12,0,0.133333333
hillgr01,6939000,1999-00,1999,Detroit Pistons,34000000,42141801,0.164658364,1,4.98E+12,0,0.133333333
hunteli01,2350000,1999-00,1999,Detroit Pistons,34000000,42141801,0.055764109,7,4.98E+12,0,0.133333333
jacksje01,302875,1999-00,1999,Detroit Pistons,34000000,42141801,0.007187045,17,4.98E+12,0,0.133333333
laettch01,6062500,1999-00,1999,Detroit Pistons,34000000,42141801,0.143859537,2,4.98E+12,0,0.133333333
millste01,510000,1999-00,1999,Detroit Pistons,34000000,42141801,0.012101998,13.5,4.98E+12,0,0.133333333
montrer01,2000000,1999-00,1999,Detroit Pistons,34000000,42141801,0.047458816,8.5,4.98E+12,0,0.133333333
mooremi01,460000,1999-00,1999,Detroit Pistons,34000000,42141801,0.010915528,16,4.98E+12,0,0.133333333
reiddo01,1000000,1999-00,1999,Detroit Pistons,34000000,42141801,0.023729408,12,4.98E+12,0,0.133333333
richapo01,5882,1999-00,1999,Detroit Pistons,34000000,42141801,0.000139576,19,4.98E+12,0,0.133333333
stackje01,4781250,1999-00,1999,Detroit Pistons,34000000,42141801,0.113456233,4,4.98E+12,0,0.133333333
vaughlo01,4180000,1999-00,1999,Detroit Pistons,34000000,42141801,0.099188926,5,4.98E+12,0,0.133333333
willije01,2550000,1999-00,1999,Detroit Pistons,34000000,42141801,0.060509991,6,4.98E+12,0,0.133333333
barrydr01,62765,1999-00,1999,Golden State Warriors,34000000,36133518,0.00173703,18,3.26E+12,0,0.133333333
blaylmo01,4200000,1999-00,1999,Golden State Warriors,34000000,36133518,0.116235568,3.5,3.26E+12,0,0.133333333
caffeja01,3937500,1999-00,1999,Golden State Warriors,34000000,36133518,0.108970845,5,3.26E+12,0,0.133333333
carrch01,60000,1999-00,1999,Golden State Warriors,34000000,36133518,0.001660508,19,3.26E+12,0,0.133333333
cummite01,2600000,1999-00,1999,Golden State Warriors,34000000,36133518,0.071955352,6,3.26E+12,0,0.133333333
cummivo01,704400,1999-00,1999,Golden State Warriors,34000000,36133518,0.019494365,11,3.26E+12,0,0.133333333
curlebi01,117867,1999-00,1999,Golden State Warriors,34000000,36133518,0.003261985,16,3.26E+12,0,0.133333333
dampier01,4988000,1999-00,1999,Golden State Warriors,34000000,36133518,0.138043575,2,3.26E+12,0,0.133333333
davisma02,6000,1999-00,1999,Golden State Warriors,34000000,36133518,0.000166051,23,3.26E+12,0,0.133333333
farmeto01,510000,1999-00,1999,Golden State Warriors,34000000,36133518,0.014114319,12.5,3.26E+12,0,0.133333333
foylead01,1922520,1999-00,1999,Golden State Warriors,34000000,36133518,0.053206001,9,3.26E+12,0,0.133333333
hughela01,1722240,1999-00,1999,Golden State Warriors,34000000,36133518,0.047663225,10,3.26E+12,0,0.133333333
jacobsa01,22647,1999-00,1999,Golden State Warriors,34000000,36133518,0.000626759,21,3.26E+12,0,0.133333333
jamisan01,2503800,1999-00,1999,Golden State Warriors,34000000,36133518,0.069293004,7,3.26E+12,0,0.133333333
jonesda01,70206,1999-00,1999,Golden State Warriors,34000000,36133518,0.001942961,17,3.26E+12,0,0.133333333
legleti01,510000,1999-00,1999,Golden State Warriors,34000000,36133518,0.014114319,12.5,3.26E+12,0,0.133333333
macksa01,315000,1999-00,1999,Golden State Warriors,34000000,36133518,0.008717668,14,3.26E+12,0,0.133333333
marshdo01,5250000,1999-00,1999,Golden State Warriors,34000000,36133518,0.14529446,1,3.26E+12,0,0.133333333
millsch01,4200000,1999-00,1999,Golden State Warriors,34000000,36133518,0.116235568,3.5,3.26E+12,0,0.133333333
mortojo01,6735,1999-00,1999,Golden State Warriors,34000000,36133518,0.000186392,22,3.26E+12,0,0.133333333
owensbi01,2090000,1999-00,1999,Golden State Warriors,34000000,36133518,0.057841033,8,3.26E+12,0,0.133333333
thomaja01,31963,1999-00,1999,Golden State Warriors,34000000,36133518,0.00088458,20,3.26E+12,0,0.133333333
youngti01,301875,1999-00,1999,Golden State Warriors,34000000,36133518,0.008354431,15,3.26E+12,0,0.133333333
andersh01,2000000,1999-00,1999,Houston Rockets,34000000,52269367,0.038263329,9,1.11E+13,0,0.133333333
augmost01,3450000,1999-00,1999,Houston Rockets,34000000,52269367,0.066004243,4,1.11E+13,0,0.133333333
barklch01,9000000,1999-00,1999,Houston Rockets,34000000,52269367,0.172184982,2,1.11E+13,0,0.133333333
bullama01,1333333,1999-00,1999,Houston Rockets,34000000,52269367,0.02550888,10,1.11E+13,0,0.133333333
catoke01,1299000,1999-00,1999,Houston Rockets,34000000,52269367,0.024852032,11,1.11E+13,0,0.133333333
drewbr01,1105560,1999-00,1999,Houston Rockets,34000000,52269367,0.021151203,13,1.11E+13,0,0.133333333
francst01,3020520,1999-00,1999,Houston Rockets,34000000,52269367,0.057787576,5,1.11E+13,0,0.133333333
grayde01,88223,1999-00,1999,Houston Rockets,34000000,52269367,0.001687853,20,1.11E+13,0,0.133333333
grayed01,941040,1999-00,1999,Houston Rockets,34000000,52269367,0.018003662,16,1.11E+13,0,0.133333333
hamilth01,510000,1999-00,1999,Houston Rockets,34000000,52269367,0.009757149,18,1.11E+13,0,0.133333333
johnsed03,1000000,1999-00,1999,Houston Rockets,34000000,52269367,0.019131665,15,1.11E+13,0,0.133333333
macledo01,2800000,1999-00,1999,Houston Rockets,34000000,52269367,0.053568661,6,1.11E+13,0,0.133333333
malonma01,2081250,1999-00,1999,Houston Rockets,34000000,52269367,0.039817777,8,1.11E+13,0,0.133333333
masseto01,1150000,1999-00,1999,Houston Rockets,34000000,52269367,0.022001414,12,1.11E+13,0,0.133333333
millean01,30000,1999-00,1999,Houston Rockets,34000000,52269367,0.00057395,21,1.11E+13,0,0.133333333
moblecu01,385000,1999-00,1999,Houston Rockets,34000000,52269367,0.007365691,19,1.11E+13,0,0.133333333
olajuha01,14302001,1999-00,1999,Houston Rockets,34000000,52269367,0.273621087,1,1.11E+13,0,0.133333333
rogerca01,2100000,1999-00,1999,Houston Rockets,34000000,52269367,0.040176496,7,1.11E+13,0,0.133333333
shawbr01,1100000,1999-00,1999,Houston Rockets,34000000,52269367,0.021044831,14,1.11E+13,0,0.133333333
thomake01,823440,1999-00,1999,Houston Rockets,34000000,52269367,0.015753778,17,1.11E+13,0,0.133333333
williwa02,3750000,1999-00,1999,Houston Rockets,34000000,52269367,0.071743742,3,1.11E+13,0,0.133333333
bendejo01,2214600,1999-00,1999,Indiana Pacers,34000000,54301730,0.040783231,9,1.00E+13,0,0.133333333
besttr01,3250000,1999-00,1999,Indiana Pacers,34000000,54301730,0.059850764,7,1.00E+13,0,0.133333333
butlemi02,150000,1999-00,1999,Indiana Pacers,34000000,54301730,0.002762343,18,1.00E+13,0,0.133333333
caldwad01,50000,1999-00,1999,Indiana Pacers,34000000,54301730,0.000920781,19.5,1.00E+13,0,0.133333333
croshau01,1515120,1999-00,1999,Indiana Pacers,34000000,54301730,0.027901873,11,1.00E+13,0,0.133333333
davisda01,4490000,1999-00,1999,Indiana Pacers,34000000,54301730,0.082686132,4,1.00E+13,0,0.133333333
deherte01,50000,1999-00,1999,Indiana Pacers,34000000,54301730,0.000920781,19.5,1.00E+13,0,0.133333333
fosteje01,857760,1999-00,1999,Indiana Pacers,34000000,54301730,0.015796182,13,1.00E+13,0,0.133333333
harrial01,745800,1999-00,1999,Indiana Pacers,34000000,54301730,0.013734369,14,1.00E+13,0,0.133333333
jacksma01,4000000,1999-00,1999,Indiana Pacers,34000000,54301730,0.073662478,6,1.00E+13,0,0.133333333
mckeyde01,4800000,1999-00,1999,Indiana Pacers,34000000,54301730,0.088394974,3,1.00E+13,0,0.133333333
millere01,9031850,1999-00,1999,Indiana Pacers,34000000,54301730,0.166327113,2,1.00E+13,0,0.133333333
mullich01,4079100,1999-00,1999,Indiana Pacers,34000000,54301730,0.075119154,5,1.00E+13,0,0.133333333
perkisa01,1925000,1999-00,1999,Indiana Pacers,34000000,54301730,0.035450068,10,1.00E+13,0,0.133333333
popema01,460000,1999-00,1999,Indiana Pacers,34000000,54301730,0.008471185,16,1.00E+13,0,0.133333333
roseja01,2437500,1999-00,1999,Indiana Pacers,34000000,54301730,0.044888073,8,1.00E+13,0,0.133333333
scottbr01,385000,1999-00,1999,Indiana Pacers,34000000,54301730,0.007090014,17,1.00E+13,0,0.133333333
smitsri01,12250000,1999-00,1999,Indiana Pacers,34000000,54301730,0.225591339,1,1.00E+13,0,0.133333333
tabakza01,1100000,1999-00,1999,Indiana Pacers,34000000,54301730,0.020257181,12,1.00E+13,0,0.133333333
thompla01,510000,1999-00,1999,Indiana Pacers,34000000,54301730,0.009391966,15,1.00E+13,0,0.133333333
anderde01,1439400,1999-00,1999,Los Angeles Clippers,34000000,22489343,0.064003648,8,9.23E+11,0,0.133333333
aventan01,510000,1999-00,1999,Los Angeles Clippers,34000000,22489343,0.022677408,12,9.23E+11,0,0.133333333
closske01,1680000,1999-00,1999,Los Angeles Clippers,34000000,22489343,0.074702049,7,9.23E+11,0,0.133333333
conloma01,114529,1999-00,1999,Los Angeles Clippers,34000000,22489343,0.00509259,16,9.23E+11,0,0.133333333
hudsotr01,460000,1999-00,1999,Los Angeles Clippers,34000000,22489343,0.020454132,14,9.23E+11,0,0.133333333
jonesch03,385000,1999-00,1999,Los Angeles Clippers,34000000,22489343,0.01711922,15,9.23E+11,0,0.133333333
murdoer01,1925000,1999-00,1999,Los Angeles Clippers,34000000,22489343,0.085596098,5,9.23E+11,0,0.133333333
nesbyty01,2716667,1999-00,1999,Los Angeles Clippers,34000000,22489343,0.120797971,2,9.23E+11,0,0.133333333
odomla01,2445480,1999-00,1999,Los Angeles Clippers,34000000,22489343,0.108739504,3,9.23E+11,0,0.133333333
olowomi01,3456240,1999-00,1999,Los Angeles Clippers,34000000,22489343,0.153683458,1,9.23E+11,0,0.133333333
piatker01,2000000,1999-00,1999,Los Angeles Clippers,34000000,22489343,0.088931011,4,9.23E+11,0,0.133333333
richapo01,500000,1999-00,1999,Los Angeles Clippers,34000000,22489343,0.022232753,13,9.23E+11,0,0.133333333
robinja02,1866667,1999-00,1999,Los Angeles Clippers,34000000,22489343,0.083002291,6,9.23E+11,0,0.133333333
skinnbr01,843000,1999-00,1999,Los Angeles Clippers,34000000,22489343,0.037484421,10,9.23E+11,0,0.133333333
smithch04,779960,1999-00,1999,Los Angeles Clippers,34000000,22489343,0.034681316,11,9.23E+11,0,0.133333333
tayloma01,1367400,1999-00,1999,Los Angeles Clippers,34000000,22489343,0.060802132,9,9.23E+11,0,0.133333333
bryanko01,9000000,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.163581243,2,1.85E+13,0,0.133333333
celesjo01,301875,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.005486788,17,1.85E+13,0,0.133333333
fishede01,3000000,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.054527081,6,1.85E+13,0,0.133333333
foxri01,3033000,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.055126879,5,1.85E+13,0,0.133333333
georgde01,790440,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.014366795,11,1.85E+13,0,0.133333333
greenac01,1700000,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.030898679,9,1.85E+13,0,0.133333333
harpero01,2000000,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.036351387,8,1.85E+13,0,0.133333333
horryro01,4800000,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.087243329,4,1.85E+13,0,0.133333333
jacobsa01,721080,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.013106129,12,1.85E+13,0,0.133333333
knightr01,2800000,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.050891942,7,1.85E+13,0,0.133333333
luety01,809280,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.014709225,10,1.85E+13,0,0.133333333
onealsh01,17142858,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.311583335,1,1.85E+13,0,0.133333333
pankoan01,5000,1999-00,1999,Los Angeles Lakers,34000000,55018533,9.09E-05,18,1.85E+13,0,0.133333333
ricegl01,7000000,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.127229855,3,1.85E+13,0,0.133333333
sallejo01,510000,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.009269604,14,1.85E+13,0,0.133333333
scottby01,510000,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.009269604,14,1.85E+13,0,0.133333333
sealssh01,385000,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.006997642,16,1.85E+13,0,0.133333333
shawbr01,510000,1999-00,1999,Los Angeles Lakers,34000000,55018533,0.009269604,14,1.85E+13,0,0.133333333
anderwi01,510000,1999-00,1999,Miami Heat,34000000,52296573,0.009752073,15,1.08E+13,0,0.133333333
askinke01,1752400,1999-00,1999,Miami Heat,34000000,52296573,0.033508888,10,1.08E+13,0,0.133333333
brownpj01,5124800,1999-00,1999,Miami Heat,34000000,52296573,0.097994949,3,1.08E+13,0,0.133333333
buforro01,301875,1999-00,1999,Miami Heat,34000000,52296573,0.005772367,19.5,1.08E+13,0,0.133333333
cartean01,385000,1999-00,1999,Miami Heat,34000000,52296573,0.007361859,18,1.08E+13,0,0.133333333
causwdu01,1696387,1999-00,1999,Miami Heat,34000000,52296573,0.032437823,11,1.08E+13,0,0.133333333
davisma02,100000,1999-00,1999,Miami Heat,34000000,52296573,0.001912171,22,1.08E+13,0,0.133333333
edwarbl01,510000,1999-00,1999,Miami Heat,34000000,52296573,0.009752073,15,1.08E+13,0,0.133333333
hardati01,4800000,1999-00,1999,Miami Heat,34000000,52296573,0.091784217,4,1.08E+13,0,0.133333333
jamesti01,728520,1999-00,1999,Miami Heat,34000000,52296573,0.01393055,13,1.08E+13,0,0.133333333
jamisha01,301875,1999-00,1999,Miami Heat,34000000,52296573,0.005772367,19.5,1.08E+13,0,0.133333333
lenarvo01,3308516,1999-00,1999,Miami Heat,34000000,52296573,0.06326449,6,1.08E+13,0,0.133333333
majerda01,3600000,1999-00,1999,Miami Heat,34000000,52296573,0.068838163,5,1.08E+13,0,0.133333333
mashbja01,5600000,1999-00,1999,Miami Heat,34000000,52296573,0.107081586,2,1.08E+13,0,0.133333333
mccasam01,485000,1999-00,1999,Miami Heat,34000000,52296573,0.00927403,17,1.08E+13,0,0.133333333
mournal01,15004800,1999-00,1999,Miami Heat,34000000,52296573,0.286917462,1,1.08E+13,0,0.133333333
pincked01,510000,1999-00,1999,Miami Heat,34000000,52296573,0.009752073,15,1.08E+13,0,0.133333333
stricma01,2302400,1999-00,1999,Miami Heat,34000000,52296573,0.044025829,7,1.08E+13,0,0.133333333
thorpot01,2000000,1999-00,1999,Miami Heat,34000000,52296573,0.038243424,8,1.08E+13,0,0.133333333
waltere01,1100000,1999-00,1999,Miami Heat,34000000,52296573,0.021033883,12,1.08E+13,0,0.133333333
watsoja01,250000,1999-00,1999,Miami Heat,34000000,52296573,0.004780428,21,1.08E+13,0,0.133333333
weathcl01,1925000,1999-00,1999,Miami Heat,34000000,52296573,0.036809295,9,1.08E+13,0,0.133333333
allenje01,510000,1999-00,1999,Milwaukee Bucks,34000000,44680197,0.011414453,13,7.27E+12,0,0.133333333
allenra02,9000000,1999-00,1999,Milwaukee Bucks,34000000,44680197,0.20143152,1,7.27E+12,0,0.133333333
alstora01,301875,1999-00,1999,Milwaukee Bucks,34000000,44680197,0.006756349,16,7.27E+12,0,0.133333333
cassesa01,3500000,1999-00,1999,Milwaukee Bucks,34000000,44680197,0.07833448,5,7.27E+12,0,0.133333333
delnevi01,1925000,1999-00,1999,Milwaukee Bucks,34000000,44680197,0.043083964,10,7.27E+12,0,0.133333333
grantpa01,1021080,1999-00,1999,Milwaukee Bucks,34000000,44680197,0.022853077,11,7.27E+12,0,0.133333333
hamda01,460000,1999-00,1999,Milwaukee Bucks,34000000,44680197,0.010295389,15,7.27E+12,0,0.133333333
johnser02,2951029,1999-00,1999,Milwaukee Bucks,34000000,44680197,0.066047806,6,7.27E+12,0,0.133333333
mannida01,6833333,1999-00,1999,Milwaukee Bucks,34000000,44680197,0.152938739,3,7.27E+12,0,0.133333333
piercri01,510000,1999-00,1999,Milwaukee Bucks,34000000,44680197,0.011414453,13,7.27E+12,0,0.133333333
reidjr01,2000000,1999-00,1999,Milwaukee Bucks,34000000,44680197,0.04476256,9,7.27E+12,0,0.133333333
robingl01,7250000,1999-00,1999,Milwaukee Bucks,34000000,44680197,0.16226428,2,7.27E+12,0,0.133333333
thomati01,2098560,1999-00,1999,Milwaukee Bucks,34000000,44680197,0.046968459,7,7.27E+12,0,0.133333333
traylro01,2059320,1999-00,1999,Milwaukee Bucks,34000000,44680197,0.046090218,8,7.27E+12,0,0.133333333
willisc01,3750000,1999-00,1999,Milwaukee Bucks,34000000,44680197,0.0839298,4,7.27E+12,0,0.133333333
workmha01,510000,1999-00,1999,Milwaukee Bucks,34000000,44680197,0.011414453,13,7.27E+12,0,0.133333333
averywi01,1196520,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.028059481,9,1.59E+13,0,0.133333333
brandte01,7400000,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.17353672,2,1.59E+13,0,0.133333333
garneke01,16806300,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.394122996,1,1.59E+13,0,0.133333333
garrede01,2520000,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.059096288,3,1.59E+13,0,0.133333333
hammoto01,1800000,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.042211635,8,1.59E+13,0,0.133333333
jacksbo01,903360,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.021184612,12,1.59E+13,0,0.133333333
mitchsa01,2000000,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.046901816,7,1.59E+13,0,0.133333333
nestera01,1050240,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.024629082,11,1.59E+13,0,0.133333333
pattean01,385000,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.0090286,14,1.59E+13,0,0.133333333
peelean01,2495500,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.058521741,4,1.59E+13,0,0.133333333
rileyer01,50206,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.001177376,17,1.59E+13,0,0.133333333
robinja02,510000,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.011959963,13,1.59E+13,0,0.133333333
roelo01,97412,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.0022844,16,1.59E+13,0,0.133333333
schayda01,211765,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.004966082,15,1.59E+13,0,0.133333333
sealyma01,1100000,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.025795999,10,1.59E+13,0,0.133333333
smithjo02,2100000,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.049246907,5,1.59E+13,0,0.133333333
szczewa02,2011440,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.047170095,6,1.59E+13,0,0.133333333
wintetr01,4529,1999-00,1999,Minnesota Timberwolves,34000000,42642272,0.000106209,18,1.59E+13,0,0.133333333
burresc01,1000000,1999-00,1999,New Jersey Nets,34000000,53245461,0.018780944,11.5,1.27E+13,0,0.133333333
cagemi01,510000,1999-00,1999,New Jersey Nets,34000000,53245461,0.009578281,14,1.27E+13,0,0.133333333
douglsh01,1000000,1999-00,1999,New Jersey Nets,34000000,53245461,0.018780944,11.5,1.27E+13,0,0.133333333
eschmev01,301875,1999-00,1999,New Jersey Nets,34000000,53245461,0.005669497,16,1.27E+13,0,0.133333333
feickja01,2000000,1999-00,1999,New Jersey Nets,34000000,53245461,0.037561887,7.5,1.27E+13,0,0.133333333
gillke01,5600000,1999-00,1999,New Jersey Nets,34000000,53245461,0.105173284,4,1.27E+13,0,0.133333333
haleyja01,510000,1999-00,1999,New Jersey Nets,34000000,53245461,0.009578281,14,1.27E+13,0,0.133333333
